$$SOE
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, -7.643094331171142E+07, 4.025304286045958E+08, -1.434222671378312E+07,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -8.737097865424614E+07, 4.009596506547229E+08, -1.427368875460702E+07,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -9.824980480850185E+07, 3.991077275765602E+08, -1.419514133770196E+07,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -1.090601171111085E+08, 3.969772845203900E+08, -1.410668713239756E+07,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -1.197947321764443E+08, 3.945711372462346E+08, -1.400843531221005E+07,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -1.304465945754004E+08, 3.918922853882986E+08, -1.390050118397762E+07,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -1.410087810338689E+08, 3.889439045868679E+08, -1.378300609949103E+07,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -1.514745034811993E+08, 3.857293398803707E+08, -1.365607733615606E+07,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -1.618371122617552E+08, 3.822520996533414E+08, -1.351984788674526E+07,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -1.720900993536776E+08, 3.785158495370805E+08, -1.337445622390939E+07,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -1.822271013786117E+08, 3.745244062098373E+08, -1.322004606574017E+07,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -1.922419023381615E+08, 3.702817311367462E+08, -1.305676614722721E+07,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -2.021284360622720E+08, 3.657919242553359E+08, -1.288477000076455E+07,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -2.118807883098843E+08, 3.610592175619907E+08, -1.270421575707398E+07,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -2.214931982583961E+08, 3.560879686147050E+08, -1.251526599162184E+07,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -2.309600590341047E+08, 3.508826546160423E+08, -1.231808759631194E+07,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, -2.402759185630086E+08, 3.454478681709048E+08, -1.211285147207725E+07,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000, -2.494354826213821E+08, 3.397883124849118E+08, -1.189973205503114E+07,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000, -2.584336170297345E+08, 3.339087940361695E+08, -1.167890711832766E+07,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000, -2.672653476111361E+08, 3.278142157625360E+08, -1.145055772872044E+07,
2459720.500000000, A.D. 2022-May-21 00:00:00.0000, -2.759258599575030E+08, 3.215095715315179E+08, -1.121486811014880E+07,
2459727.500000000, A.D. 2022-May-28 00:00:00.0000, -2.844104994921042E+08, 3.149999409417879E+08, -1.097202544921024E+07,
2459734.500000000, A.D. 2022-Jun-04 00:00:00.0000, -2.927147715600150E+08, 3.082904841485389E+08, -1.072221969355696E+07,
2459741.500000000, A.D. 2022-Jun-11 00:00:00.0000, -3.008343414112809E+08, 3.013864367190732E+08, -1.046564335633564E+07,
2459748.500000000, A.D. 2022-Jun-18 00:00:00.0000, -3.087650340477142E+08, 2.942931045358433E+08, -1.020249132917932E+07,
2459755.500000000, A.D. 2022-Jun-25 00:00:00.0000, -3.165028339133838E+08, 2.870158587173024E+08, -9.932960709184766E+06,
2459762.500000000, A.D. 2022-Jul-02 00:00:00.0000, -3.240438843040174E+08, 2.795601304937891E+08, -9.657250657512471E+06,
2459769.500000000, A.D. 2022-Jul-09 00:00:00.0000, -3.313844861140554E+08, 2.719314062176270E+08, -9.375562310849994E+06,
2459776.500000000, A.D. 2022-Jul-16 00:00:00.0000, -3.385210959857646E+08, 2.641352235916543E+08, -9.088098652069435E+06,
