$$SOE
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, -4.181389668425320E+08, 2.531163057953526E+08, -3.591685558207413E+07,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -4.227261723832918E+08, 2.445689848020328E+08, -3.408934841962624E+07,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -4.271385404158853E+08, 2.359204864206541E+08, -3.224773651859458E+07,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -4.313736560568909E+08, 2.271740642570967E+08, -3.039273800639849E+07,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -4.354291589773277E+08, 2.183330353845761E+08, -2.852508106134830E+07,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -4.393027473159268E+08, 2.094007791829065E+08, -2.664550361411612E+07,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -4.429921794363452E+08, 2.003807350664415E+08, -2.475475332441153E+07,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -4.464952748494451E+08, 1.912764014658022E+08, -2.285358751697285E+07,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -4.498099156110348E+08, 1.820913353369564E+08, -2.094277301561735E+07,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -4.529340480354383E+08, 1.728291515785053E+08, -1.902308594058932E+07,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -4.558656845025992E+08, 1.634935222896540E+08, -1.709531149517037E+07,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -4.586029052871593E+08, 1.540881758955415E+08, -1.516024374604754E+07,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -4.611438603863442E+08, 1.446168961329876E+08, -1.321868540018222E+07,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -4.634867712776619E+08, 1.350835208399533E+08, -1.127144758905146E+07,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -4.656299323327117E+08, 1.254919405526434E+08, -9.319349684786096E+06,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -4.675717115278625E+08, 1.158460975632308E+08, -7.363219127391040E+06,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, -4.693105517185484E+08, 1.061499865209864E+08, -5.403891057920665E+06,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000, -4.708449743462290E+08, 9.640765433026302E+07, -3.442207769521821E+06,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000, -4.721735825138163E+08, 8.662319737167224E+07, -1.479018418409128E+06,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000, -4.732950620360209E+08, 7.680075908404854E+07, 4.848211264995746E+05,
2459720.500000000, A.D. 2022-May-21 00:00:00.0000, -4.742081824918396E+08, 6.694452866361215E+07, 2.448448543864720E+06,
2459727.500000000, A.D. 2022-May-28 00:00:00.0000, -4.749117987561585E+08, 5.705873991970983E+07, 4.410995395715386E+06,
2459734.500000000, A.D. 2022-Jun-04 00:00:00.0000, -4.754048527314531E+08, 4.714766997356752E+07, 6.371587487851039E+06,
2459741.500000000, A.D. 2022-Jun-11 00:00:00.0000, -4.756863751321389E+08, 3.721563780169043E+07, 8.329345241944471E+06,
2459748.500000000, A.D. 2022-Jun-18 00:00:00.0000, -4.757554872797453E+08, 2.726700263652372E+07, 1.028338407706631E+07,
2459755.500000000, A.D. 2022-Jun-25 00:00:00.0000, -4.756114028763137E+08, 1.730616219055372E+07, 1.223281479538155E+07,
2459762.500000000, A.D. 2022-Jul-02 00:00:00.0000, -4.752534296187851E+08, 7.337550637607542E+06, 1.417674395449837E+07,
2459769.500000000, A.D. 2022-Jul-09 00:00:00.0000, -4.746809702607260E+08, -2.634363472032585E+06, 1.611427420527641E+07,
2459776.500000000, A.D. 2022-Jul-16 00:00:00.0000, -4.738935231728547E+08, -1.260507828029292E+07, 1.804450468876516E+07,
2459783.500000000, A.D. 2022-Jul-23 00:00:00.0000, -4.728906845972558E+08, -2.257005859683527E+07, 1.996653170033463E+07,
2459790.500000000, A.D. 2022-Jul-30 00:00:00.0000, -4.716721525091218E+08, -3.252473813601595E+07, 2.187944933927842E+07,
2459797.500000000, A.D. 2022-Aug-06 00:00:00.0000, -4.702377284848302E+08, -4.246452336633754E+07, 2.378234986698992E+07,
2459804.500000000, A.D. 2022-Aug-13 00:00:00.0000, -4.685873183945962E+08, -5.238479621700171E+07, 2.567432407452539E+07,
2459811.500000000, A.D. 2022-Aug-20 00:00:00.0000, -4.667209334841208E+08, -6.228091614540881E+07, 2.755446176234309E+07,
2459818.500000000, A.D. 2022-Aug-27 00:00:00.0000, -4.646386917739689E+08, -7.214822229271419E+07, 2.942185226651102E+07,
2459825.500000000, A.D. 2022-Sep-03 00:00:00.0000, -4.623408195260707E+08, -8.198203583761127E+07, 3.127558499957383E+07,
2459832.500000000, A.D. 2022-Sep-10 00:00:00.0000, -4.598276526840640E+08, -9.177766252354883E+07, 3.311474999970849E+07,
2459839.500000000, A.D. 2022-Sep-17 00:00:00.0000, -4.570996382545978E+08, -1.015303953601344E+08, 3.493843848516228E+07,
2459846.500000000, A.D. 2022-Sep-24 00:00:00.0000, -4.541573355657228E+08, -1.112355175484221E+08, 3.674574340400660E+07,
2459853.500000000, A.D. 2022-Oct-01 00:00:00.0000, -4.510014171589403E+08, -1.208883056507131E+08, 3.853575995500228E+07,
2459860.500000000, A.D. 2022-Oct-08 00:00:00.0000, -4.476326689036783E+08, -1.304840324804125E+08, 4.030758608436972E+07,
2459867.500000000, A.D. 2022-Oct-15 00:00:00.0000, -4.440519902610040E+08, -1.400179685099274E+08, 4.206032314115836E+07,
2459874.500000000, A.D. 2022-Oct-22 00:00:00.0000, -4.402603968726237E+08, -1.494853834782717E+08, 4.379307675266592E+07,
2459881.500000000, A.D. 2022-Oct-29 00:00:00.0000, -4.362590229729778E+08, -1.588815507904018E+08, 4.550495747781252E+07,
2459888.500000000, A.D. 2022-Nov-05 00:00:00.0000, -4.320491215210783E+08, -1.682017519651482E+08, 4.719508126898620E+07,
2459895.500000000, A.D. 2022-Nov-12 00:00:00.0000, -4.276320640122603E+08, -1.774412798624325E+08, 4.886257002512663E+07,
2459902.500000000, A.D. 2022-Nov-19 00:00:00.0000, -4.230093406856554E+08, -1.865954416424364E+08, 5.050655222309912E+07,
2459909.500000000, A.D. 2022-Nov-26 00:00:00.0000, -4.181825608633087E+08, -1.956595618522063E+08, 5.212616357014772E+07,
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000, -4.131534532533686E+08, -2.046289856480487E+08, 5.372054766073784E+07,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000, -4.079238661694188E+08, -2.134990821308542E+08, 5.528885663455234E+07,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000, -4.024957676379908E+08, -2.222652478149340E+08, 5.683025183058465E+07,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000, -3.968712452813468E+08, -2.309229102918761E+08, 5.834390442106336E+07,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000, -3.910525056144838E+08, -2.394675319775662E+08, 5.982899600028988E+07,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -3.850418726302649E+08, -2.478946129753946E+08, 6.128471919480643E+07,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -3.788417876361356E+08, -2.561996925541530E+08, 6.271027851480050E+07,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -3.724548109842634E+08, -2.643783524093186E+08, 6.410489124554822E+07,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -3.658836220259346E+08, -2.724262218994559E+08, 6.546778802578892E+07,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -3.591310174976365E+08, -2.803389822246296E+08, 6.679821337889644E+07,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -3.521999101317063E+08, -2.881123697340916E+08, 6.809542634459588E+07,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -3.450933275521674E+08, -2.957421791805922E+08, 6.935870114846210E+07,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -3.378144111910996E+08, -3.032242670779750E+08, 7.058732787074102E+07,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000, -3.303664151224430E+08, -3.105545551381050E+08, 7.178061310577896E+07,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -3.227527047841666E+08, -3.177290337809862E+08, 7.293788060869521E+07,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000, -3.149767555413893E+08, -3.247437657615210E+08, 7.405847192011660E+07,
2460028.500000000, A.D. 2023-Mar-25 00:00:00.0000, -3.070421508869250E+08, -3.315948899539751E+08, 7.514174694560869E+07,
2460035.500000000, A.D. 2023-Apr-01 00:00:00.0000, -2.989525798547995E+08, -3.382786248945051E+08, 7.618708448213248E+07,
2460042.500000000, A.D. 2023-Apr-08 00:00:00.0000, -2.907118342623420E+08, -3.447912708502045E+08, 7.719388284708153E+07,
