$$SOE
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, 1.863349649606107E+08, -2.255084911470497E+08, -1.460797509204885E+07,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, 1.960273080437658E+08, -2.154714295418610E+08, -1.349640721068455E+07,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, 2.053360623452411E+08, -2.050127053864166E+08, -1.235842829909870E+07,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, 2.142380766338651E+08, -1.941478528843540E+08, -1.119596859189685E+07,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, 2.227109363764595E+08, -1.828940558371817E+08, -1.001108138675137E+07,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, 2.307331152937264E+08, -1.712701135802465E+08, -8.805935961356558E+06,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, 2.382841279761966E+08, -1.592963904588328E+08, -7.582809296353713E+06,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, 2.453446798241698E+08, -1.469947462724563E+08, -6.344076333877735E+06,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, 2.518968105118427E+08, -1.343884485930723E+08, -5.092198790198877E+06,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, 2.579240286392473E+08, -1.215020681604415E+08, -3.829712702193208E+06,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, 2.634114353685521E+08, -1.083613584171478E+08, -2.559214881697714E+06,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, 2.683458348399627E+08, -9.499312055362424E+07, -1.283348461034298E+06,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, 2.727158293399692E+08, -8.142505584392674E+07, -4.787737721357495E+03,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, 2.765118975347179E+08, -6.768560743817939E+07, 1.273777444149394E+06,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, 2.797264546351683E+08, -5.380379399217145E+07, 2.549657509157266E+06,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, 2.823538938481755E+08, -3.980903706263693E+07, 3.820178933543313E+06,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, 2.843906072960236E+08, -2.573098389413467E+07, 5.082699954004959E+06,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000, 2.858349844417683E+08, -1.159933061221023E+07, 6.334625951338440E+06,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000, 2.866873914192690E+08, 2.556349476336699E+06, 7.573423840314900E+06,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000, 2.869501334184577E+08, 1.670677291905509E+07, 8.796635381935216E+06,
2459720.500000000, A.D. 2022-May-21 00:00:00.0000, 2.866273992564033E+08, 3.082310684785561E+07, 1.000188948979416E+07,
2459727.500000000, A.D. 2022-May-28 00:00:00.0000, 2.857251891603834E+08, 4.487712030050386E+07, 1.118691335090475E+07,
2459734.500000000, A.D. 2022-Jun-04 00:00:00.0000, 2.842512278248774E+08, 5.884132398476392E+07, 1.234954219872910E+07,
2459741.500000000, A.D. 2022-Jun-11 00:00:00.0000, 2.822148648849740E+08, 7.268909699441876E+07, 1.348772764940621E+07,
2459748.500000000, A.D. 2022-Jun-18 00:00:00.0000, 2.796269649843599E+08, 8.639479935830539E+07, 1.459954455770254E+07,
2459755.500000000, A.D. 2022-Jun-25 00:00:00.0000, 2.764997896746404E+08, 9.993386962085435E+07, 1.568319637875406E+07,
2459762.500000000, A.D. 2022-Jul-02 00:00:00.0000, 2.728468734839154E+08, 1.132829069764317E+08, 1.673701903820082E+07,
2459769.500000000, A.D. 2022-Jul-09 00:00:00.0000, 2.686828966830581E+08, 1.264197380626145E+08, 1.775948333476438E+07,
2459776.500000000, A.D. 2022-Jul-16 00:00:00.0000, 2.640235567138810E+08, 1.393234697398313E+08, 1.874919603719781E+07,
2459783.500000000, A.D. 2022-Jul-23 00:00:00.0000, 2.588854379576891E+08, 1.519745284728389E+08, 1.970489997756544E+07,
2459790.500000000, A.D. 2022-Jul-30 00:00:00.0000, 2.532858816614926E+08, 1.643546837292427E+08, 2.062547297490794E+07,
2459797.500000000, A.D. 2022-Aug-06 00:00:00.0000, 2.472428611468022E+08, 1.764470569659627E+08, 2.150992543436805E+07,
2459804.500000000, A.D. 2022-Aug-13 00:00:00.0000, 2.407748627583650E+08, 1.882361200115103E+08, 2.235739704680808E+07,
2459811.500000000, A.D. 2022-Aug-20 00:00:00.0000, 2.339007720349987E+08, 1.997076834949961E+08, 2.316715281812197E+07,
2459818.500000000, A.D. 2022-Aug-27 00:00:00.0000, 2.266397660016257E+08, 2.108488758071732E+08, 2.393857848771480E+07,
2459825.500000000, A.D. 2022-Sep-03 00:00:00.0000, 2.190112124503747E+08, 2.216481137154835E+08, 2.467117542568652E+07,
2459832.500000000, A.D. 2022-Sep-10 00:00:00.0000, 2.110345767253620E+08, 2.320950658786554E+08, 2.536455511793381E+07,
2459839.500000000, A.D. 2022-Sep-17 00:00:00.0000, 2.027293362880192E+08, 2.421806104435000E+08, 2.601843334427556E+07,
2459846.500000000, A.D. 2022-Sep-24 00:00:00.0000, 1.941149032138471E+08, 2.518967877995370E+08, 2.663262413897146E+07,
2459853.500000000, A.D. 2022-Oct-01 00:00:00.0000, 1.852105548156389E+08, 2.612367495230786E+08, 2.720703359927803E+07,
2459860.500000000, A.D. 2022-Oct-08 00:00:00.0000, 1.760353726437770E+08, 2.701947050032079E+08, 2.774165362673129E+07,
2459867.500000000, A.D. 2022-Oct-15 00:00:00.0000, 1.666081886822112E+08, 2.787658678209744E+08, 2.823655585232630E+07,
2459874.500000000, A.D. 2022-Oct-22 00:00:00.0000, 1.569475362231438E+08, 2.869464009708465E+08, 2.869188586528601E+07,
2459881.500000000, A.D. 2022-Oct-29 00:00:00.0000, 1.470716075313643E+08, 2.947333590276883E+08, 2.910785735560516E+07,
2459888.500000000, A.D. 2022-Nov-05 00:00:00.0000, 1.369982199857328E+08, 3.021246306010772E+08, 2.948474624280958E+07,
2459895.500000000, A.D. 2022-Nov-12 00:00:00.0000, 1.267447882872898E+08, 3.091188828434023E+08, 2.982288510528027E+07,
2459902.500000000, A.D. 2022-Nov-19 00:00:00.0000, 1.163283015524009E+08, 3.157155074765083E+08, 3.012265792203589E+07,
2459909.500000000, A.D. 2022-Nov-26 00:00:00.0000, 1.057653050904408E+08, 3.219145682828438E+08, 3.038449508775151E+07,
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000, 9.507188657501182E+07, 3.277167503212103E+08, 3.060886869576618E+07,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000, 8.426366620783475E+07, 3.331233110934841E+08, 3.079628809193613E+07,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000, 7.335579046910416E+07, 3.381360337900833E+08, 3.094729569637711E+07,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000, 6.236292915300808E+07, 3.427571826550754E+08, 3.106246307617110E+07,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000, 5.129927566000278E+07, 3.469894606469563E+08, 3.114238724162264E+07,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, 4.017855031152734E+07, 3.508359703943060E+08, 3.118768722850086E+07,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, 2.901400439590355E+07, 3.543001789473249E+08, 3.119900117983171E+07,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, 1.781842400072957E+07, 3.573858831203946E+08, 3.117698371702136E+07,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, 6.604137019516434E+06, 3.600971751852051E+08, 3.112230323807199E+07,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -4.616977122281240E+06, 3.624384118873627E+08, 3.103563939841262E+07,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -1.583347703821361E+07, 3.644141865151251E+08, 3.091768091021438E+07,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -2.703434851432024E+07, 3.660293031088191E+08, 3.076912358583516E+07,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -3.820899312324617E+07, 3.672887525569498E+08, 3.059066857558843E+07,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000, -4.934721637669350E+07, 3.681976905024868E+08, 3.038302077981305E+07,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -6.043921552792328E+07, 3.687614169626010E+08, 3.014688742081638E+07,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000, -7.147556709916271E+07, 3.689853575142629E+08, 2.988297675479686E+07,
2460028.500000000, A.D. 2023-Mar-25 00:00:00.0000, -8.244721403536381E+07, 3.688750458997213E+08, 2.959199688990842E+07,
2460035.500000000, A.D. 2023-Apr-01 00:00:00.0000, -9.334545214973165E+07, 3.684361083458440E+08, 2.927465469253761E+07,
2460042.500000000, A.D. 2023-Apr-08 00:00:00.0000, -1.041619165546561E+08, 3.676742507244302E+08, 2.893165492764750E+07,
2460049.500000000, A.D. 2023-Apr-15 00:00:00.0000, -1.148885704816196E+08, 3.665952473519239E+08, 2.856369974703871E+07,
2460056.500000000, A.D. 2023-Apr-22 00:00:00.0000, -1.255176947392749E+08, 3.652049282797918E+08, 2.817148810103993E+07,
2460063.500000000, A.D. 2023-Apr-29 00:00:00.0000, -1.360418751314615E+08, 3.635091672433451E+08, 2.775571499967261E+07,
2460070.500000000, A.D. 2023-May-06 00:00:00.0000, -1.464539896390390E+08, 3.615138719803495E+08, 2.731707092355940E+07,
2460077.500000000, A.D. 2023-May-13 00:00:00.0000, -1.567471963715215E+08, 3.592249759549046E+08, 2.685624139377855E+07,
2460084.500000000, A.D. 2023-May-20 00:00:00.0000, -1.669149220773750E+08, 3.566484309233333E+08, 2.637390663170281E+07,
2460091.500000000, A.D. 2023-May-27 00:00:00.0000, -1.769508510382263E+08, 3.537902002433403E+08, 2.587074128170364E+07,
