$$SOE
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, -2.928145940342908E+08, -3.537181170471255E+08, 6.397779215332697E+07,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -2.840563791343046E+08, -3.575835473013752E+08, 6.485089817254838E+07,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -2.751576922595900E+08, -3.612720729718515E+08, 6.569192135593989E+07,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -2.661207779370151E+08, -3.647790429062058E+08, 6.649993105458792E+07,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -2.569480114922640E+08, -3.680997308275501E+08, 6.727398080008797E+07,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -2.476419086394820E+08, -3.712293358465992E+08, 6.801310831374885E+07,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -2.382051332801624E+08, -3.741629842799033E+08, 6.871633527067591E+07,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -2.286405048515855E+08, -3.768957304356208E+08, 6.938266713965771E+07,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -2.189510065507276E+08, -3.794225571222770E+08, 7.001109316610554E+07,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -2.091397942878312E+08, -3.817383765330169E+08, 7.060058643944955E+07,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -1.992102061603035E+08, -3.838380316106756E+08, 7.115010402637199E+07,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -1.891657723876908E+08, -3.857162979095493E+08, 7.165858717373614E+07,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -1.790102256965200E+08, -3.873678860075897E+08, 7.212496158779624E+07,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -1.687475120969565E+08, -3.887874445757730E+08, 7.254813778875372E+07,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -1.583818017861268E+08, -3.899695641539066E+08, 7.292701152635813E+07,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -1.479174998237391E+08, -3.909087810371028E+08, 7.326046428793457E+07,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, -1.373592578468142E+08, -3.915995802525340E+08, 7.354736411534210E+07,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000, -1.267119886866469E+08, -3.920363999426853E+08, 7.378656673183872E+07,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000, -1.159808808143780E+08, -3.922136392084432E+08, 7.397691655192602E+07,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000, -1.051714112120550E+08, -3.921256664608727E+08, 7.411724771272789E+07,
2459720.500000000, A.D. 2022-May-21 00:00:00.0000, -9.428935868149559E+07, -3.917668276139238E+08, 7.420638539409839E+07,
2459727.500000000, A.D. 2022-May-28 00:00:00.0000, -8.334081804309402E+07, -3.911314551713282E+08, 7.424314741238448E+07,
2459734.500000000, A.D. 2022-Jun-04 00:00:00.0000, -7.233221491102992E+07, -3.902138786193420E+08, 7.422634605667056E+07,
2459741.500000000, A.D. 2022-Jun-11 00:00:00.0000, -6.127032085230177E+07, -3.890084362269375E+08, 7.415479017479129E+07,
2459748.500000000, A.D. 2022-Jun-18 00:00:00.0000, -5.016226882998551E+07, -3.875094883496381E+08, 7.402728752800974E+07,
2459755.500000000, A.D. 2022-Jun-25 00:00:00.0000, -3.901556882633699E+07, -3.857114323856218E+08, 7.384264743178843E+07,
2459762.500000000, A.D. 2022-Jul-02 00:00:00.0000, -2.783812342159464E+07, -3.836087195705566E+08, 7.359968368938667E+07,
2459769.500000000, A.D. 2022-Jul-09 00:00:00.0000, -1.663824283124534E+07, -3.811958735590405E+08, 7.329721782268879E+07,
2459776.500000000, A.D. 2022-Jul-16 00:00:00.0000, -5.424659331343333E+06, -3.784675098374295E+08, 7.293408272058977E+07,
2459783.500000000, A.D. 2022-Jul-23 00:00:00.0000, 5.793456875897820E+06, -3.754183560181600E+08, 7.250912694009174E+07,
2459790.500000000, A.D. 2022-Jul-30 00:00:00.0000, 1.700648061014939E+07, -3.720432764955343E+08, 7.202121940527257E+07,
2459797.500000000, A.D. 2022-Aug-06 00:00:00.0000, 2.820431726894052E+07, -3.683373009391430E+08, 7.146925425425538E+07,
2459804.500000000, A.D. 2022-Aug-13 00:00:00.0000, 3.937639039023414E+07, -3.642956539896604E+08, 7.085215616182081E+07,
2459811.500000000, A.D. 2022-Aug-20 00:00:00.0000, 5.051162990288116E+07, -3.599137867687198E+08, 7.016888626568307E+07,
2459818.500000000, A.D. 2022-Aug-27 00:00:00.0000, 6.159846141511273E+07, -3.551874110230986E+08, 6.941844865336666E+07,
2459825.500000000, A.D. 2022-Sep-03 00:00:00.0000, 7.262479710377200E+07, -3.501125360886798E+08, 6.859989739710560E+07,
2459832.500000000, A.D. 2022-Sep-10 00:00:00.0000, 8.357802864289275E+07, -3.446855087008872E+08, 6.771234414510058E+07,
2459839.500000000, A.D. 2022-Sep-17 00:00:00.0000, 9.444502258438480E+07, -3.389030556735313E+08, 6.675496627521780E+07,
2459846.500000000, A.D. 2022-Sep-24 00:00:00.0000, 1.052121186696523E+08, -3.327623294810756E+08, 6.572701560403107E+07,
2459853.500000000, A.D. 2022-Oct-01 00:00:00.0000, 1.158651317633659E+08, -3.262609567084424E+08, 6.462782762287466E+07,
2459860.500000000, A.D. 2022-Oct-08 00:00:00.0000, 1.263893582968443E+08, -3.193970887373306E+08, 6.345683125264368E+07,
2459867.500000000, A.D. 2022-Oct-15 00:00:00.0000, 1.367695867938220E+08, -3.121694532999775E+08, 6.221355927547757E+07,
